2028,-98,9604
1980,-92,8464
1916,-65,4225
1898,-31,961
1902,6,36
1899,40,1600
1994,67,4489
2095,97,9409
2185,126,15876
2288,141,19881
2350,138,19044
2366,114,12996
2264,59,3481
2173,-26,676
2110,-112,12544
2042,-165,27225
1993,-173,29929
1926,-147,21609
1904,-103,10609
1915,-47,2209
1912,14,196
1983,71,5041
2076,123,15129
1917,141,19881
1913,91,8281
1913,5,25
1917,-66,4356
1994,-105,11025
2095,-101,10201
2168,-56,3136
2281,10,100
2349,87,7569
2359,157,24649
2284,194,37636
2190,187,34969
2121,148,21904
2043,105,11025
1982,64,4096
1918,27,729
1897,-10,100
1895,-43,1849
1913,-70,4900
1960,-88,7744
2060,-89,7921
2159,-68,4624
2253,-30,900
2329,14,196
2362,55,3025
2285,75,5625
2200,61,3721
2135,28,784
2062,2,4
1999,-8,64
1945,-7,49
1902,-5,25
1900,-2,4
1904,-2,4
1948,-2,4
2042,1,1
2142,18,324
2203,36,1296
2313,51,2601
2363,63,3969
2311,63,3969
2219,31,961
2143,-21,441
2078,-66,4356
2010,-82,6724
1951,-74,5476
1915,-52,2704
1912,-20,400
1915,13,169
1931,42,1764
2013,62,3844
2125,84,7056
2205,109,11881
2317,126,15876
2360,128,16384
2333,106,11236
2232,48,2304
2136,-35,1225
2087,-112,12544
2013,-150,22500
1976,-149,22201
1928,-118,13924
1901,-75,5625
1917,-25,625
1912,21,441
1998,64,4096
2104,108,11664
2187,151,22801
2299,180,32400
1900,139,19321
1899,-7,49
2007,-148,21904
2110,-177,31329
2188,-113,12769
2301,-13,169
2359,89,7921
2343,166,27556
2267,194,37636
2169,171,29241
2094,120,14400
2007,61,3721
1983,11,121
1920,-26,676
1901,-58,3364
1901,-88,7744
1898,-111,12321
1977,-121,14641
2090,-104,10816
2186,-56,3136
2301,8,64
2360,73,5329
2359,119,14161
2283,129,16641
2187,101,10201
2122,54,2916
2047,14,196
1999,-7,49
1928,-19,361
1896,-29,841
1886,-38,1444
1886,-47,2209
1966,-46,2116
2063,-28,784
2157,6,36
2264,46,2116
2334,82,6724
2364,102,10404
2284,96,9216
2200,54,2916
2127,-1,1
2047,-46,2116
1993,-68,4624
1933,-66,4356
1915,-51,2601
1898,-29,841
1929,-3,9
1964,22,484
2059,47,2209
2158,76,5776
2220,102,10404
2315,114,12996
2376,117,13689
2318,103,10609
2220,54,2916
2127,-20,400
2079,-89,7921
2039,-118,13924
2378,-68,4624
2300,60,3600
2207,161,25921
2127,164,26896
2062,106,11236
1992,28,784
1918,-44,1936
1913,-108,11664
1913,-148,21904
1912,-165,27225
1948,-168,28224
2057,-146,21316
2157,-90,8100
2202,-16,256
2314,56,3136
2360,125,15625
2286,172,29584
2205,169,28561
2136,130,16900
2057,81,6561
1998,36,1296
1947,2,4
1913,-24,576
1894,-44,1936
1886,-63,3969
1928,-74,5476
2023,-67,4489
2135,-33,1089
2204,16,256
2328,66,4356
2377,114,12996
2363,142,20164
2248,131,17161
2156,79,6241
2092,16,256
2013,-27,729
1950,-49,2401
1881,-59,3481
1848,-65,4225
1848,-66,4356
1885,-56,3136
2024,-26,676
2127,27,729
2204,80,6400
2317,117,13689
2366,137,18769
2363,135,18225
2268,99,9801
2173,33,1089
2124,-35,1225
2056,-77,5929
2319,-55,3025
2317,44,1936
2221,141,19881
2155,156,24336
2095,110,12100
2025,41,1681
1977,-29,841
1915,-94,8836
1899,-148,21904
1911,-183,33489
1912,-194,37636
1993,-181,32761
2076,-138,19044
2169,-67,4489
2280,17,289
2333,104,10816
2347,172,29584
2253,196,38416
2157,170,28900
2093,114,12996
1996,56,3136
1961,9,81
1902,-24,576
1870,-49,2401
1879,-68,4624
1883,-78,6084
1966,-75,5625
2074,-49,2401
2152,-5,25
2249,44,1936
2329,89,7921
2360,124,15376
2284,133,17689
2199,104,10816
2124,52,2704
2073,7,49
1995,-17,289
1934,-29,841
1902,-34,1156
1917,-31,961
1916,-17,289
1976,0,0
2061,19,361
2171,49,2401
2223,78,6084
2330,95,9025
2367,103,10609
2286,90,8100
2218,39,1521
2136,-28,784
2047,-85,7225
1983,-119,14161
1930,-124,15376
1901,-104,10816
2190,-36,1296
2119,79,6241
2062,155,24025
2014,143,20449
1949,77,5929
1917,-6,36
1917,-77,5929
1914,-122,14884
1932,-143,20449
2031,-134,17956
2152,-84,7056
2216,-5,25
2315,78,6084
2359,152,23104
2303,199,39601
2216,198,39204
2139,157,24649
2078,104,10816
2011,57,3249
1965,20,400
1927,-11,121
1918,-38,1444
1912,-61,3721
1945,-78,6084
2025,-81,6561
2126,-62,3844
2190,-25,625
2311,18,324
2348,62,3844
2318,90,8100
2220,81,6561
2141,40,1600
2092,-2,4
2028,-24,576
1976,-25,625
1930,-19,361
1916,-12,144
1928,-2,4
1927,5,25
2014,12,144
2092,25,625
2171,45,2025
2285,63,3969
2332,79,6241
2345,81,6561
2251,55,3025
2170,-1,1
2105,-61,3721
2039,-99,9801
1995,-104,10816
1928,-84,7056
1902,-55,3025
1929,-18,324
1927,23,529
2011,64,4096
2089,102,10404
2151,131,17161
2270,145,21025
2331,148,21904
2335,130,16900
2266,80,6400
2175,-2,4
2107,-90,8100
2044,-154,23716
1994,-177,31329
2345,-122,14884
2254,17,289
2168,133,17689
2105,156,24336
2040,121,14641
2007,71,5041
1933,20,400
1912,-31,961
1914,-75,5625
1917,-108,11664
1984,-124,15376
2075,-114,12996
2172,-76,5776
2252,-21,441
2330,37,1369
2364,92,8464
2296,125,15625
2204,120,14400
2126,87,7569
2046,50,2500
1994,24,576
1927,9,81
1896,0,0
1885,-11,121
1916,-19,361
1959,-21,441
2041,-14,196
2152,0,0
2222,23,529
2313,45,2025
2365,63,3969
2314,69,4761
2199,42,1764
2136,-7,49
2090,-46,2116
2025,-53,2809
1965,-39,1521
1948,-16,256
1961,15,225
1935,45,2025
1964,62,3844
2040,67,4489
2138,77,5929
2188,88,7744
2282,86,7396
2315,75,5625
2270,45,2025
2189,-10,100
2111,-80,6400
2064,-136,18496
1996,-156,24336
1961,-141,19881
1928,-102,10404
1912,-49,2401
1930,7,49
1934,59,3481
2011,103,10609
2105,141,19881
2186,173,29929
2299,191,36481
2360,191,36481
1884,115,13225
1993,-58,3364
2125,-184,33856
2155,-180,32400
2286,-99,9801
2351,9,81
2343,106,11236
2223,151,22801
2138,135,18225
2092,90,8100
2011,50,2500
1952,15,225
1927,-15,225
1900,-43,1849
1930,-67,4489
1935,-83,6889
2029,-89,7921
2125,-74,5476
2191,-41,1681
2271,-3,9
2347,35,1225
2335,70,4900
2264,83,6889
2205,69,4761
2136,44,1936
2040,22,484
1994,6,36
1913,-3,9
1903,-11,121
1915,-10,100
1949,-2,4
2015,11,121
2093,25,625
2172,38,1444
2238,46,2116
2271,46,2116
2283,34,1156
2247,12,144
2174,-16,256
2124,-47,2209
2063,-63,3969
2016,-59,3481
1935,-44,1936
1911,-25,625
1914,-1,1
1901,26,676
1947,48,2304
2048,71,5041
2172,102,10404
2216,132,17424
2299,137,18769
2378,124,15376
2343,100,10000
2248,49,2401
2175,-26,676
2126,-93,8649
2014,-129,16641
1918,-145,21025
1865,-145,21025
1848,-120,14400
1881,-71,5041
1929,-2,4
2045,70,4900
2136,140,19600
2156,183,33489
2314,191,36481
1806,127,16129
1976,-29,841
2103,-142,20164
2219,-128,16384
2250,-48,2304
2367,37,1369
2335,106,11236
2283,139,19321
2222,133,17689
2125,104,10816
2024,61,3721
1962,16,256
1912,-20,400
1895,-45,2025
1932,-57,3249
1947,-57,3249
1916,-62,3844
1995,-78,6084
2155,-73,5329
2233,-28,784
2312,27,729
2377,75,5625
2328,102,10404
2248,96,9216
2112,55,3025
2040,1,1
2011,-31,961
1977,-30,900
1948,-8,64
1917,9,81
1960,19,361
1949,22,484
2010,19,361
2120,19,361
2172,31,961
2283,45,2025
2332,60,3600
2319,64,4096
2202,37,1369
2173,-14,196
2121,-55,3025
2046,-70,4900
2006,-64,4096
1961,-45,2025
1943,-19,361
1935,8,64
1932,31,961
2014,49,2401
2093,72,5184
2175,97,9409
2266,114,12996
2327,119,14161
2328,105,11025
2248,61,3721
2172,-11,121
2122,-83,6889
2057,-128,16384
2010,-138,19044
1949,-124,15376
1929,-93,8649
1931,-50,2500
1928,-2,4
1992,44,1936
2076,91,8281
2155,135,18225
2235,165,27225
1934,134,17956
1943,18,324
1998,-99,9801
2078,-139,19321
2157,-105,11025
2238,-32,1024
2301,46,2116
2331,116,13456
2264,155,24025
2186,152,23104
2109,116,13456
2059,71,5041
2008,34,1156
1961,4,16
1934,-22,484
1931,-48,2304
1946,-67,4489
1984,-77,5929
2064,-73,5329
2159,-48,2304
2222,-8,64
2300,32,1024
2333,70,4900
2281,90,8100
2173,76,5776
2123,34,1156
2075,0,0
1996,-16,256
1960,-23,529
1949,-22,484
1945,-14,196
1931,-5,25
1978,-3,9
2045,2,4
2138,19,361
2200,42,1764
2297,66,4356
2330,83,6889
2267,81,6561
2184,44,1936
2121,-13,169
2064,-59,3481
2007,-79,6241
1963,-76,5776
1933,-59,3481
1928,-34,1156
1944,-4,16
1958,24,576
2039,49,2401
2111,75,5625
2183,98,9604
2270,114,12996
2313,120,14400
2296,107,11449
2202,63,3969
2138,-5,25
2088,-70,4900
2028,-107,11449
1990,-114,12996
1933,-100,10000
1920,-76,5776
1945,-41,1681
1947,0,0
2024,43,1849
2096,85,7225
2169,122,14884
2266,148,21904
2312,159,25281
1934,107,11449
2027,-22,484
2093,-120,14400
2174,-118,13924
2267,-47,2209
2301,43,1849
2303,113,12769
2219,138,19044
2156,118,13924
2106,75,5625
2039,31,961
1983,-9,81
1944,-46,2116
1934,-76,5776
1933,-95,9025
1929,-105,11025
2013,-103,10609
2095,-76,5776
2168,-30,900
2255,24,576
2319,76,5776
2319,117,13689
2232,125,15625
2171,95,9025
2124,52,2704
2077,20,400
2027,3,9
1947,-12,144
1910,-34,1156
1932,-51,2601
1944,-51,2601
1996,-38,1444
2057,-17,289
2105,5,25
2174,25,625
2255,47,2209
2328,77,5929
2267,96,9216
2174,80,6400
2123,32,1024
2064,-13,169
2025,-38,1444
1976,-42,1764
1933,-37,1369
1933,-29,841
1935,-17,289
1995,0,0
2064,28,784
2158,63,3969
2200,92,8464
2310,110,12100
2335,121,14641
2288,110,12100
2202,64,4096
2123,-4,16
2060,-68,4624
2014,-106,11236
1962,-113,12769
1950,-96,9216
1947,-66,4356
1950,-28,784
1976,6,36
2058,40,1600
2136,77,5929
2169,108,11664
1918,85,7225
1930,-8,64
1927,-102,10404
2022,-134,17956
2139,-92,8464
2203,-6,36
2299,84,7056
2347,160,25600
2296,204,41616
2191,193,37249
2153,141,19881
2093,82,6724
2013,31,961
1962,-16,256
1932,-57,3249
1945,-83,6889
1952,-90,8100
1967,-89,7921
2044,-78,6084
2123,-50,2500
2201,-5,25
2272,42,1764
2295,83,6889
2234,99,9801
2185,82,6724
2136,46,2116
2064,14,196
2041,-9,81
2000,-18,324
1951,-22,484
1933,-27,729
1947,-33,1089
1945,-33,1089
2029,-24,576
2106,-1,1
2139,28,784
2254,55,3025
2302,82,6724
2298,100,10000
2219,89,7921
2171,48,2304
2142,4,16
2077,-22,484
2028,-34,1156
1981,-39,1521
1962,-38,1444
1963,-28,784
1934,-17,289
1997,-7,49
2056,9,81
2119,35,1225
2220,62,3844
2294,90,8100
2313,107,11449
2237,94,8836
2143,40,1600
2108,-29,841
2047,-80,6400
2008,-99,9801
1960,-95,9025
1946,-77,5929
1936,-49,2401
1947,-17,289
1997,16,256
2079,56,3136
2157,99,9801
2219,132,17424
2299,150,22500
2329,151,22801
2251,124,15376
2159,57,3249
2158,-23,529
2223,-63,3969
2314,-38,1444
2350,30,900
2266,89,7921
2169,93,8649
2103,50,2500
2042,-3,9
1990,-47,2209
1931,-82,6724
1933,-109,11881
1962,-118,13924
1961,-112,12544
1997,-102,10404
2078,-83,6889
2168,-46,2116
2201,1,1
2271,46,2116
2319,87,7569
2269,116,13456
2170,112,12544
2105,74,5476
2062,32,1024
2010,6,36
1994,-4,16
1918,-9,81
1943,-20,400
1950,-25,625
1963,-24,576
2030,-20,400
2078,-8,64
2141,9,81
2251,34,1156
2285,69,4761
2280,93,8649
2201,87,7569
2155,55,3025
2136,22,484
2064,6,36
2041,1,1
1993,2,4
1948,1,1
1943,-4,16
1948,-8,64
2026,-3,9
2120,20,400
2155,50,2500
2256,71,5041
2315,87,7569
2302,90,8100
2216,62,3844
2140,6,36
2092,-55,3025
2047,-90,8100
1995,-96,9216
1918,-88,7744
1912,-74,5476
1949,-46,2116
1949,-5,25
1994,33,1089
2078,66,4356
2171,99,9801
2251,129,16641
2312,145,21025
2320,140,19600
2248,102,10404
2157,32,1024
2111,-46,2116
2055,-103,10609
2009,-125,15625
1951,-120,14400
1928,-101,10201
1931,-69,4761
1932,-28,784
1994,16,256
2073,65,4225
2159,113,12769
2235,153,23409
2298,171,29241
2326,165,27225
1996,100,10000
2076,-26,676
2158,-113,12769
2247,-99,9801
2301,-24,576
2331,58,3364
2251,108,11664
2170,105,11025
2119,68,4624
2058,25,625
1998,-10,100
1944,-44,1936
1928,-75,5625
1933,-96,9216
1932,-106,11236
1982,-106,11236
2064,-90,8100
2126,-55,3025
2215,-9,81
2298,43,1849
2329,94,8836
2279,124,15376
2185,115,13225
2106,74,5476
2044,27,729
2011,-2,4
1967,-12,144
1959,-10,100
1948,-7,49
1927,-9,81
1947,-20,400
2043,-25,625
2126,-7,49
2174,22,484
2269,49,2401
2320,75,5625
2283,89,7921
2215,74,5476
2154,36,1296
2090,-1,1
2015,-27,729
1979,-40,1600
1951,-35,1225
1932,-21,441
1949,-4,16
1946,10,100
2032,22,484
2106,39,1521
2169,60,3600
2272,78,6084
2330,92,8464
2312,94,8836
2206,62,3844
2152,0,0
2091,-59,3481
2031,-92,8464
1997,-95,9025
1944,-77,5929
1933,-50,2500
1959,-16,256
1974,21,441
2056,59,3481
2111,93,8649
2200,118,13924
2317,136,18496
2318,143,20449
2297,119,14161
2188,54,2916
2088,-37,1369
2056,-122,14884
2012,-163,26569
2250,-131,17161
2270,-19,361
2234,96,9216
2137,143,20449
2063,120,14400
2042,66,4356
2026,20,400
1945,-17,289
1900,-64,4096
1916,-111,12321
1976,-133,17689
2044,-120,14400
2091,-85,7225
2200,-37,1369
2270,20,400
2255,74,5476
2267,104,10816
2169,108,11664
2137,89,7921
2079,66,4356
2095,55,3025
2064,58,3364
2029,62,3844
2009,49,2401
1960,19,361
1976,-19,361
1995,-51,2601
2026,-67,4489
2123,-62,3844
2186,-34,1156
2255,6,36
2303,48,2304
2216,71,5041
2176,61,3721
2104,32,1024
1998,1,1
1961,-28,784
1951,-36,1296
2046,-11,121
2044,38,1444
2014,72,5184
2008,65,4225
2060,37,1369
2077,13,169
2088,-4,16
2199,-12,144
2250,3,9
2247,28,784
2250,41,1681
2217,41,1681
2109,26,676
2075,0,0
2042,-16,256
1948,-20,400
1965,-21,441
1949,-13,169
1963,0,0
1976,10,100
2138,28,784
2159,59,3481
2230,83,6889
2271,86,7396
2231,69,4761
2059,14,196
2103,-61,3721
2124,-98,9604
2089,-82,6724
2078,-45,2025
2048,-10,100
1994,13,169
1852,10,100
1901,-13,169
1976,-13,169
2169,37,1369
2232,118,13924
2281,178,31684
2352,189,35721
2392,171,29241
2329,130,16900
2203,57,3249
2240,-25,625
2301,-62,3844
2327,-36,1296
2351,19,361
2284,64,4096
2222,74,5476
2174,51,2601
2089,14,196
2008,-32,1024
1929,-89,7921
1913,-141,19881
1933,-173,29929
1913,-180,32400
1996,-170,28900
2094,-136,18496
2214,-71,5041
2284,7,49
2303,72,5184
2299,109,11881
2217,113,12769
2127,86,7396
2045,44,1936
2025,11,121
1978,1,1
1930,2,4
1898,-2,4
1915,-11,121
1919,-17,289
1995,-15,225
2058,-2,4
2141,20,400
2216,46,2116
2283,73,5329
2317,96,9216
2249,101,10201
2168,76,5776
2104,33,1089
2044,-3,9
1983,-20,400
1947,-23,529
1918,-15,225
1917,-4,16
1929,8,64
1966,19,361
2046,31,961
2121,47,2209
2184,63,3969
2269,74,5476
2300,79,6241
2264,70,4900
2183,36,1296
2109,-16,256
2058,-62,3844
1994,-83,6889
1967,-79,6241
1945,-53,2809
1936,-19,361
1934,12,144
1960,38,1444
2041,60,3600
2135,86,7396
2175,109,11881
2271,116,13456
2313,112,12544
2297,92,8464
2202,45,2025
2127,-25,625
2077,-93,8649
1996,-131,17161
1966,-138,19044
1930,-117,13689
1919,-77,5929
1935,-29,841
1943,18,324
2015,60,3600
1966,86,7396
1930,72,5184
1915,22,484
1932,-31,961
1932,-71,5041
2045,-81,6561
2142,-48,2304
2203,12,144
2251,75,5625
2301,127,16129
2313,168,28224
2202,183,33489
2107,157,24649
2088,108,11664
2028,68,4624
1995,41,1681
1948,13,169
1927,-18,324
1932,-51,2601
1935,-79,6241
2026,-93,8649
2106,-80,6400
2175,-46,2116
2255,-6,36
2312,36,1296
2315,71,5041
2235,84,7056
2168,66,4356
2104,35,1225
2028,9,81
1998,-7,49
1951,-11,121
1933,-11,121
1935,-13,169
1943,-16,256
1998,-20,400
2089,-14,196
2158,2,4
2247,25,625
2313,48,2304
2331,63,3969
2254,60,3600
2173,25,625
2136,-17,289
2056,-43,1849
2010,-49,2401
1960,-41,1681
1946,-23,529
1934,-2,4
1936,14,196
1979,27,729
2060,39,1521
2152,58,3364
2204,75,5625
2288,82,6724
2329,80,6400
2268,62,3844
2168,15,225
2120,-48,2304
2063,-94,8836
2006,-107,11449
1944,-97,9409
1928,-72,5184
1935,-34,1156
1944,11,121
1980,53,2809
2055,87,7569
2136,115,13225
2183,133,17689
2285,135,18225
2312,125,15625
2269,95,9025
2176,32,1024
2138,-46,2116
2190,-96,9216
2284,-77,5929
2303,-3,9
2255,71,5041
2187,104,10816
2125,96,9216
2103,68,4624
2032,38,1444
1974,0,0
1915,-50,2500
1885,-105,11025
1920,-147,21609
1930,-164,26896
1982,-160,25600
2059,-134,17956
2093,-91,8281
2207,-35,1225
2284,35,1225
2265,106,11236
2201,144,20736
2125,138,19044
2105,113,12769
2061,93,8649
2041,83,6889
2011,75,5625
1948,53,2809
1952,18,324
1934,-21,441
1993,-49,2401
2060,-56,3136
2073,-46,2116
2173,-31,961
2265,1,1
2272,44,1936
2207,68,4624
2175,60,3600
2122,40,1600
2031,21,441
1982,3,9
1947,-7,49
1932,-6,36
1960,5,25
1950,20,400
2028,30,900
2137,46,2116
2221,74,5476
2284,98,9604
2332,105,11025
2334,92,8464
2250,58,3364
2173,2,4
2121,-55,3025
2010,-96,9216
1912,-122,14884
1839,-136,18496
1871,-127,16129
1961,-76,5776
1968,1,1
2013,64,4096
2090,99,9801
2142,115,13225
2201,116,13456
2288,110,12100
2334,105,11025
2280,87,7569
2205,42,1764
2154,-19,361
2108,-67,4489
2030,-91,8281
2320,-58,3364
2235,40,1600
2152,119,14161
2104,124,15376
2046,83,6889
1995,28,784
1978,-24,576
1949,-67,4489
1932,-103,10609
1930,-132,17424
1993,-145,21025
2064,-127,16129
2154,-80,6400
2233,-13,169
2280,56,3136
2265,108,11664
2207,128,16384
2169,118,13924
2124,98,9604
2120,84,7056
2106,81,6561
2026,73,5329
1993,44,1936
1979,3,9
1947,-36,1296
1960,-70,4900
2016,-89,7921
2089,-80,6400
2143,-49,2401
2207,-11,121
2271,29,841
2217,61,3721
2126,61,3721
2088,32,1024
2075,7,49
2042,6,36
1982,15,225
1913,12,144
1949,1,1
2024,8,64
1959,25,625
1999,24,576
2111,18,324
2187,34,1156
2266,63,3969
2315,89,7921
2282,96,9216
2167,68,4624
2143,12,144
2123,-31,961
2063,-43,1849
2014,-40,1600
1992,-32,1024
1963,-20,400
1976,-7,49
1965,5,25
2028,16,256
2108,35,1225
2171,60,3600
2231,79,6241
2299,88,7744
2345,92,8464
2282,80,6400
2200,40,1600
2140,-20,400
2060,-72,5184
2013,-102,10404
1974,-106,11236
1950,-88,7744
1913,-62,3844
1902,-40,1600
1992,-14,196
2104,31,961
2171,89,7921
2223,130,16900
2317,144,20736
1960,100,10000
1990,-19,361
2047,-123,15129
2171,-129,16641
2249,-53,2809
2284,46,2116
2330,125,15625
2270,166,27556
2172,158,24964
2105,109,11881
2045,48,2304
2012,-1,1
1976,-37,1369
1916,-67,4489
1901,-100,10000
1934,-124,15376
2007,-121,14641
2092,-87,7569
2154,-35,1225
2208,15,225
2328,64,4096
2320,113,12769
2267,136,18496
2191,121,14641
2106,77,5929
2088,33,1089
2026,7,49
1977,-7,49
1898,-26,676
1863,-57,3249
1838,-86,7396
1901,-101,10201
2032,-79,6241
2136,-21,441
2235,47,2209
2346,107,11449
2376,149,22201
2320,157,24649
2223,120,14400
2154,56,3136
2079,-4,16
1982,-44,1936
1932,-69,4761
1912,-74,5476
1927,-57,3249
1933,-27,729
1944,-2,4
2042,16,256
2135,43,1849
2185,73,5329
2267,90,8100
2313,96,9216
2298,89,7921
2204,57,3249
2154,1,1
2089,-49,2401
2038,-78,6084
2010,-79,6241
2283,-27,729
2248,82,6724
2189,167,27889
2128,170,28900
2011,107,11449
1960,11,121
1911,-78,6084
1914,-140,19600
1885,-172,29584
1936,-180,32400
2029,-156,24336
2106,-98,9604
2170,-25,625
2269,48,2304
2320,120,14400
2303,173,29929
2256,190,36100
2158,167,27889
2109,118,13924
2040,66,4356
1982,21,441
1932,-19,361
1916,-53,2809
1934,-74,5476
1977,-79,6241
2057,-62,3844
2088,-35,1225
2154,-9,81
2232,16,256
2302,51,2601
2342,89,7921
2231,107,11449
2154,82,6724
2135,37,1369
2078,9,81
2014,-3,9
1947,-16,256
1917,-31,961
1931,-40,1600
1933,-37,1369
1951,-31,961
2026,-22,484
2191,4,16
2240,52,2704
2302,92,8464
2296,102,10404
2239,81,6561
2186,36,1296
2092,-14,196
2054,-54,2916
2026,-69,4761
1965,-58,3364
1935,-41,1681
1945,-22,484
1944,1,1
1983,24,576
2057,48,2304
2138,75,5625
2186,96,9216
2265,106,11236
2313,105,11025
2283,91,8281
2204,49,2401
2139,-11,121
2216,-55,3025
2298,-38,1444
2348,32,1024
2283,102,10404
2189,122,14884
2109,89,7921
2040,31,961
2009,-22,484
1982,-59,3481
1949,-85,7225
1896,-113,12769
1896,-146,21316
1932,-166,27556
2043,-152,23104
2152,-99,9801
2206,-23,529
2286,45,2025
2328,101,10201
2287,136,18496
2204,137,18769
2143,107,11449
2089,69,4761
1995,37,1369
1936,6,36
1931,-17,289
1933,-26,676
1959,-21,441
1946,-16,256
2039,-16,256
2122,-4,16
2189,21,441
2271,49,2401
2303,72,5184
2302,83,6889
2216,70,4900
2156,34,1156
2106,-2,4
2039,-23,529
1991,-30,900
1966,-25,625
1946,-11,121
1928,1,1
1918,7,49
2011,10,100
2104,30,900
2167,61,3721
2269,86,7396
2344,102,10404
2334,105,11025
2214,71,5041
2143,0,0
2061,-76,5776
1998,-125,15625
1991,-134,17956
1952,-106,11236
1948,-59,3481
1942,-11,121
1916,24,576
1995,48,2304
2092,79,6241
2191,122,14884
2235,153,23409
2286,156,24336
2317,133,17689
2253,88,7744
2187,21,441
2156,-49,2401
2247,-81,6561
2301,-51,2601
2330,19,361
2254,79,6241
2168,93,8649
2110,66,4356
2059,27,729
1996,-8,64
1944,-44,1936
1931,-79,6241
1929,-106,11236
1930,-123,15129
1983,-130,16900
2062,-117,13689
2157,-79,6241
2236,-22,484
2286,34,1156
2296,79,6241
2249,100,10000
2187,95,9025
2137,75,5625
2076,55,3025
2008,39,1521
1975,24,576
1962,15,225
1930,9,81
1931,-2,4
1975,-13,169
2318,13,169
2280,89,7921
2185,120,14400
2105,61,3721
2063,-38,1444
2031,-115,13225
1982,-148,21904
1936,-147,21609
1945,-121,14641
1935,-73,5329
1964,-12,144
2042,55,3025
2152,133,17689
2189,206,42436
2251,247,61009
2299,252,63504
2283,225,50625
2219,162,26244
2155,69,4761
2104,-29,841
2028,-112,12544
1982,-171,29241
1944,-199,39601
1911,-195,38025
1918,-168,28224
1944,-118,13924
2028,-47,2209
2136,42,1764
2216,137,18769
2301,212,44944
2318,252,63504
2298,244,59536
2184,183,33489
2135,84,7056
2104,-14,196
2041,-85,7225
2011,-129,16641
1951,-153,23409
1935,-162,26244
2157,-127,16129
2106,-42,1764
2043,23,529
1991,31,961
1948,3,9
1918,-28,784
1884,-51,2601
1898,-59,3481
2026,-40,1600
2110,15,225
2192,85,7225
2284,146,21316
2329,187,34969
2316,199,39601
2235,171,29241
2153,108,11664
2104,34,1156
2031,-24,576
2000,-63,3969
1947,-82,6724
1918,-90,8100
1942,-87,7569
1929,-73,5329
1995,-52,2704
2092,-18,324
2169,32,1024
2249,82,6724
2301,120,14400
2330,139,19321
2267,132,17424
2187,91,8281
2091,26,676
2041,-36,1296
2016,-73,5329
1932,-84,7056
1917,-87,7569
1929,-79,6241
1934,-59,3481
1979,-34,1156
2063,-3,9
2150,36,1296
2223,76,5776
2312,109,11881
2345,131,17161
2250,123,15129
2186,74,5476
2123,7,49
2061,-45,2025
2024,-72,5184
1977,-73,5329
1929,-64,4096
1919,-50,2500
1930,-33,1089
1976,-9,81
2057,21,441
2144,60,3600
2192,92,8464
2269,106,11236
2296,106,11236
2268,88,7744
2200,46,2116
2153,-7,49
2220,-40,1600
2296,-17,289
2319,48,2304
2284,112,12544
2189,132,17424
2137,104,10816
2087,56,3136
2028,6,36
1944,-47,2209
1917,-105,11025
1928,-151,22801
1932,-173,29929
1964,-175,30625
2055,-156,24336
2126,-109,11881
2185,-47,2209
2281,19,361
2316,89,7921
2282,142,20164
2203,158,24964
2152,139,19321
2102,110,12100
2015,79,6241
1963,44,1936
1948,9,81
1934,-17,289
1917,-40,1600
1931,-65,4225
2039,-76,5776
2119,-60,3600
2174,-24,576
2280,13,169
2318,54,2916
2303,85,7225
2222,89,7921
2168,67,4489
2104,42,1764
2011,22,484
1982,9,81
1946,6,36
1931,10,100
1947,15,225
1934,12,144
2010,4,16
2091,2,4
2168,12,144
2251,26,676
2300,39,1521
2312,44,1936
2247,32,1024
2169,1,1
2121,-32,1024
2046,-50,2500
1998,-48,2304
1949,-31,961
1944,-5,25
1945,25,625
1932,49,2401
1992,59,3481
2075,67,4489
2153,78,6084
2216,82,6724
2267,73,5329
2367,60,3600
2345,48,2304
2254,21,441
2200,-28,784
2064,-79,6241
1964,-120,14400
1883,-141,19881
1835,-132,17424
1837,-95,9025
1868,-36,1296
2074,45,2025
1977,126,15876
1903,138,19044
1848,65,4225
1851,-34,1156
1896,-108,11664
1998,-131,17161
2109,-99,9801
2184,-33,1089
2218,34,1156
2264,91,8281
2265,137,18769
2232,172,29584
2167,185,34225
2138,182,33124
2090,170,28900
2031,148,21904
1977,110,12100
1981,61,3721
1992,16,256
1993,-24,576
1984,-67,4489
2064,-107,11449
2124,-120,14400
2156,-110,12100
2269,-81,6561
2314,-29,841
2268,22,484
2205,49,2401
2170,52,2704
2139,56,3136
2024,60,3600
1930,46,2116
1917,18,324
1886,-3,9
1853,-22,484
1885,-47,2209
1952,-62,3844
2123,-52,2704
2272,-7,49
2398,58,3364
2412,105,11025
2345,107,11449
2235,59,3481
2174,-8,64
2075,-57,3249
1927,-84,7056
1947,-89,7921
2008,-49,2401
1928,19,361
1916,63,3969
1967,74,5476
2048,78,6084
2104,84,7056
2064,70,4900
2186,32,1024
2287,6,36
2237,0,0
2188,-24,576
2185,-62,3844
2188,-77,5929
2216,-52,2704
2142,-3,9
2207,50,2500
2188,107,11449
2154,153,23409
2139,167,27889
2088,151,22801
2064,106,11236
1992,41,1681
1994,-36,1296
1980,-105,11025
1934,-162,26244
2008,-201,40401
2107,-195,38025
2141,-145,21025
2264,-71,5041
2300,15,225
2343,96,9216
2297,155,24025
2220,177,31329
2203,166,27556
